"Subject" "actlabel" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
4 "STANDING" 0.2205112125 -0.0132986173652083 -0.107210438125 -0.31981075475 -0.159743307083333 -0.33190574575 0.68537968125 -0.102275027083333 0.0369210072520833 -0.941187137291667 -0.924409387291667 -0.907424594583333 0.1086735221875 0.0372926428979167 0.02741410316125 -0.368450661291667 -0.342333120083333 -0.5940695805625 -0.038304531925 -0.0633708413958333 0.113034242 -0.519214189041667 -0.450521894395833 -0.405845575916667 -0.117073798464583 -0.0354115390197917 -0.06542689385 -0.539254462604167 -0.637135238895833 -0.545197760479167 -0.216443106664583 -0.30578299951875 -0.3963545286625 -0.352412111947917 -0.303986642083333 -0.417373673289583 -0.589702089375 -0.627430568610417 -0.338031270797917 -0.1908742016875 -0.422604923145833 -0.314223855604167 -0.199578581097917 -0.34166909935 -0.400403100270833 -0.373407169383333 -0.5637971015625 -0.392515969864854 -0.353777104696875 -0.623548167354167 -0.431380975385417 -0.501512469104167 -0.387556642229167 -0.549249421947917 -0.431848339583333 -0.469440868666667 -0.288808912614583 -0.4275913966875 -0.33825974125 -0.376815958083333 -0.481900081252083 -0.4781084870625 -0.6282730628125 -0.654350937510417
4 "WALKING" 0.220384239444444 -0.0137388863841667 -0.100554552511111 -0.312985200263889 -0.0985772162 -0.311728358555556 0.818553659166667 -0.157125639486111 -0.000648789902083336 -0.953608680694444 -0.939876483888889 -0.919360516944444 0.126580228956944 0.05043930246141 0.0130652947277778 -0.354340749080556 -0.27573595425 -0.571679451708333 0.0131285709833333 -0.111184532608333 0.0768924887152778 -0.480177330388889 -0.384277759452778 -0.388156481305556 -0.0823410909097222 -0.0495374679972222 -0.0425251430930556 -0.510042853472222 -0.600160497972778 -0.540446518236111 -0.205285274351389 -0.295210631044444 -0.364807987111111 -0.32650818415 -0.269641345665278 -0.396332171541667 -0.561167296388889 -0.594599787944444 -0.331084009694444 -0.144512809751944 -0.396416626051389 -0.30851530676875 -0.134772135706389 -0.324271211369444 -0.387708614320833 -0.312944205666667 -0.533653998736111 -0.3785209076625 -0.285408318888889 -0.608422408888889 -0.395511312493056 -0.444930670916667 -0.370191432097222 -0.510443331472222 -0.359738952476389 -0.453111398888889 -0.268220054733333 -0.423437735263889 -0.317750595410417 -0.344354830436111 -0.451327874581944 -0.466937676652778 -0.590311499555556 -0.630481469861111
4 "WALKING_DOWNSTAIRS" 0.217866365789474 -0.0253771983176579 -0.107471978789474 -0.244322510226316 -0.0268184138289474 -0.223897162757895 0.876032461842105 -0.189541305 -0.0675190974052632 -0.958622507631579 -0.938220574736842 -0.912845031052632 0.0773225887894737 0.119824817226316 -0.0240130134473684 -0.300208619636842 -0.245350950368421 -0.563837032368421 0.0140945061578947 -0.117247825526316 0.05857852 -0.429182585868421 -0.305018225315789 -0.226336688552632 -0.0696409145973684 -0.0500973121736842 -0.0982515672473684 -0.469425924210526 -0.581920894315789 -0.49776464 -0.11897939005 -0.243678446552632 -0.319574570434211 -0.307877248921053 -0.199376627827105 -0.321020775868421 -0.530530141447368 -0.579745860552632 -0.268218000157895 -0.0891446761052632 -0.364012165118421 -0.237413858157895 -0.0611960881315789 -0.218783148026316 -0.328507663813421 -0.277003024631579 -0.526035485763158 -0.333847961289474 -0.263099496915789 -0.600774286315789 -0.349810663631842 -0.3795681349 -0.263606974921053 -0.458379858026316 -0.273907780473684 -0.290739487105263 -0.227701658131579 -0.373917891710526 -0.289970898476316 -0.340503588894737 -0.404377336184211 -0.387488250868421 -0.577919553184211 -0.614070094
4 "WALKING_UPSTAIRS" 0.219031583191489 -0.0163822662870213 -0.108595675144681 -0.303535906234043 -0.110161726561702 -0.259254017734043 0.810698808510638 -0.161856963412766 -0.00535607249148936 -0.957113040851064 -0.949113127234043 -0.925456061702128 0.0994344023495745 0.0684063490444681 0.0703079619170213 -0.347091397510638 -0.256632833787234 -0.562489854255319 -0.0427534960242553 -0.049152957387234 0.0532709488276596 -0.508081338989362 -0.325015414480851 -0.364327045961702 -0.113756477489362 -0.0524858706170213 -0.0393351103808511 -0.510030194574468 -0.574664596787234 -0.526369497468085 -0.187448409697872 -0.293345854021277 -0.349708534723404 -0.318962994255319 -0.250750749921277 -0.36009685812766 -0.545712692553191 -0.574052910425532 -0.309344118446809 -0.145600935212766 -0.367958809042553 -0.303213103042553 -0.150723014929787 -0.264991626465957 -0.377239539553192 -0.294434321851064 -0.526046038723404 -0.374819430665957 -0.267288183234043 -0.597842914680851 -0.4375627974 -0.417436302659574 -0.351673691965957 -0.533630352489362 -0.284738698978723 -0.429596474234043 -0.268394716510638 -0.420223946214894 -0.304534950446809 -0.343962240404255 -0.423344681404255 -0.431167335234043 -0.577361793620638 -0.601632180638298
5 "LAYING" 0.235616840909091 -0.0160841570380303 -0.110899312651515 -0.384385318685152 -0.234120557298485 -0.357785746089394 0.714054015 -0.0530490287272727 0.0120103197318182 -0.958953764545455 -0.942192525 -0.928360894393939 0.153804990774242 0.00348561114545455 0.0696891526757576 -0.405021553015152 -0.34996824025303 -0.587489446424242 -0.037486967960303 -0.0460139050818182 0.121772048343939 -0.551466363990909 -0.451791042106061 -0.416902970121212 -0.0890264156666667 -0.0689534870030303 -0.0421191384242424 -0.538279018863636 -0.634516168848485 -0.573739567515152 -0.286738602121212 -0.38610188569697 -0.416383846818182 -0.373504056875758 -0.348119615833333 -0.4530498895 -0.596566680333333 -0.624749230956061 -0.384024965130303 -0.257564848287879 -0.431206751075758 -0.386565502787879 -0.27219238234697 -0.374001150333333 -0.428419619174242 -0.38303547990303 -0.548534196060606 -0.434696400859091 -0.36002954055303 -0.626401497733333 -0.460556503666667 -0.496677551348485 -0.410676718212121 -0.582629132813636 -0.43534700530303 -0.476130108030303 -0.348351731769697 -0.505619725121212 -0.36455566385303 -0.39090224654303 -0.497355688757576 -0.521973130542424 -0.628567587166667 -0.647535223674242
5 "SITTING" 0.234593014468085 -0.0153051356551064 -0.101086663787234 -0.360474333742553 -0.204356044097872 -0.386423820404255 0.778881555212766 -0.16501145193617 0.0303113600042553 -0.958619362340426 -0.934963216382979 -0.922476612765957 0.152765784117021 -0.000960695863829785 -0.030192664016383 -0.398203262268085 -0.380161474404255 -0.623896145106383 -0.0321778539191489 -0.0891105064680851 0.0612025326361702 -0.554854845553192 -0.452348094382979 -0.437108520853191 -0.0733741466425532 -0.0573282597723404 -0.0406800684480851 -0.567429573425532 -0.644495534680851 -0.59572424612766 -0.271018704361702 -0.36764097093617 -0.428858010659574 -0.398241795241489 -0.354937379617021 -0.461881408170213 -0.610057448510638 -0.651251854893617 -0.369485743251064 -0.25157146176383 -0.460859747851064 -0.358377994944681 -0.232602028510638 -0.398636211348936 -0.426280940955319 -0.417144515382979 -0.590403308510638 -0.423672766744681 -0.38226316346383 -0.656313305319149 -0.478699442595745 -0.499313374829787 -0.433377389674894 -0.581156468765957 -0.433429533914894 -0.492433243808511 -0.348521500340426 -0.480032777512766 -0.38392157766383 -0.425569095702128 -0.515429312978723 -0.521674170829787 -0.648540164042553 -0.681297188510638
5 "STANDING" 0.233274668360656 -0.0208178472508197 -0.100380830213115 -0.315392287163934 -0.171965995065574 -0.329267802557377 0.791128272786885 -0.0995604413606557 0.0265458655098361 -0.962832300491803 -0.95048363852459 -0.91977001557377 0.0875552410721312 0.0973315077959016 0.0712110239098361 -0.365210588736066 -0.326765340314754 -0.597686960655738 -0.0244804462259016 -0.0669960470213115 0.081746280147541 -0.507242517606557 -0.435454342837705 -0.417111535459016 -0.0326987971836066 -0.106889587432787 -0.0611090201004918 -0.523422500377049 -0.65733159 -0.537747428180328 -0.219476828735902 -0.327591487934426 -0.389299935527869 -0.356664850672131 -0.317316435580328 -0.442391472311475 -0.595710808065574 -0.637422642295082 -0.34368153242623 -0.218833070838361 -0.430349253977049 -0.306758261654098 -0.201949653865574 -0.333361372327869 -0.397290091598361 -0.363145563668852 -0.569362391967213 -0.389764695344262 -0.333332389931148 -0.625053356377049 -0.404678453327869 -0.508258005836066 -0.383944543967213 -0.541972693868852 -0.403202057180328 -0.484493802901639 -0.312293541809836 -0.443573792655738 -0.348670154421311 -0.373122818731148 -0.500959008098361 -0.50205834252459 -0.645581036393443 -0.654389331311475
5 "WALKING" 0.234087090333333 -0.0186553237533333 -0.1022015672 -0.370401081066667 -0.293663015087 -0.404380279066667 0.645658214 -0.0607250443 0.050243498 -0.958756703333333 -0.946878448 -0.937625067333333 0.10287643439 0.00434603899266667 0.069807934495 -0.420717614033333 -0.423785183346667 -0.626050254733333 -0.00989024835333333 -0.0508683811492667 0.0712881366333333 -0.633927489136667 -0.502737817333333 -0.467170254366667 -0.118942003726667 -0.0731485676333333 -0.0621513022966667 -0.607941474666667 -0.650891631333333 -0.599427429533333 -0.2984495765 -0.3939812316 -0.446277208033333 -0.4327849973 -0.418302871666667 -0.537888632066667 -0.626521799776667 -0.648645252 -0.401383245 -0.329977275743333 -0.478599905033333 -0.359688258333333 -0.3211995014 -0.414662996333333 -0.4552157265 -0.456030143966667 -0.598885536166667 -0.436713294416667 -0.428490866833333 -0.65217095719 -0.555464493 -0.5380708247 -0.4662743429 -0.660950924566667 -0.4903311917 -0.518843153116667 -0.3677635228 -0.505975726203333 -0.415896641070667 -0.45861739841 -0.565302266866667 -0.601306133666667 -0.653337823666667 -0.669564209333333
5 "WALKING_DOWNSTAIRS" 0.231212350434783 -0.0147184663847826 -0.100657861536957 -0.359872927717391 -0.15286961576087 -0.373100123326087 0.712719031521739 -0.0617289842391304 0.021791539326087 -0.953861255434783 -0.935482955434783 -0.921928102608696 0.136149020754348 -0.00319463312608696 -0.00729280215217391 -0.414364696602174 -0.302812058593478 -0.614184118695652 -0.0279259468826087 -0.08609066085 0.0709422131565217 -0.530786214869565 -0.4761798475 -0.434444445630435 -0.0509666522826087 -0.0733622923608696 -0.0498359316278261 -0.538568919565217 -0.626036677347826 -0.542478500869565 -0.262850451180217 -0.321830317621739 -0.415064253195652 -0.372362731913043 -0.357916087080435 -0.444532602151739 -0.586590999434783 -0.603242569917391 -0.392669857608696 -0.196467842486957 -0.449400645086957 -0.349862483928261 -0.186266166841304 -0.3835274945 -0.452630381804348 -0.346268049282609 -0.583377241956522 -0.428073880956522 -0.302975516227391 -0.643820641521739 -0.452856787378261 -0.508671439741304 -0.406026712719565 -0.558733267891304 -0.465868678152174 -0.499669465804348 -0.306304943130435 -0.43913466573913 -0.376545532282609 -0.372653759869565 -0.490969364173913 -0.51526005226087 -0.609862369956522 -0.624759929695652
5 "WALKING_UPSTAIRS" 0.232428109423077 -0.0205459074788462 -0.110813319298077 -0.411860609653846 -0.305599169078846 -0.393508660657692 0.6640035335 -0.0338500954807692 0.0390541700223077 -0.948859014038462 -0.923095773461538 -0.900524203461538 0.0380223168384615 0.0688739798653846 0.0781851496192308 -0.461680976807692 -0.466278004711538 -0.643206477769231 -0.0783021856865385 -0.045070451325 0.108977888598077 -0.592953598 -0.473538396676923 -0.482736882448077 -0.0787802294346154 -0.0370943528 -0.0494530779230769 -0.646031142153846 -0.649615955884615 -0.624722060461538 -0.3284902256 -0.391046273692308 -0.490016995834615 -0.456297998384615 -0.391308434828846 -0.469476617596154 -0.642558779884615 -0.655151681192308 -0.42135190225 -0.337544271134615 -0.478087568653846 -0.410196517961538 -0.335727248690385 -0.400785035730769 -0.488153386329404 -0.492388647223077 -0.613165279611538 -0.483119756017308 -0.474177256192308 -0.6721099805 -0.538229488423077 -0.519910321 -0.469724590596154 -0.613748959807692 -0.457468034019231 -0.537739932307692 -0.378828949194231 -0.495914252903846 -0.445687258857692 -0.474903736586538 -0.528976830865385 -0.526879697942308 -0.653670652936538 -0.682769318269231
6 "LAYING" 0.245365219333333 -0.0185947987486667 -0.107958931 -0.414038554844444 -0.227798126533333 -0.353139377526667 0.763487618 -0.127340402288889 -0.0503735199222222 -0.956062487111111 -0.948571550666667 -0.920777655777778 0.0478494555333333 0.0623390708177778 0.0282788694111111 -0.432776164271111 -0.397871428213333 -0.644259606888889 -0.0550986292462222 -0.0458189100222222 0.0809560917111111 -0.561009786444444 -0.525225854848889 -0.424289514033333 -0.065459726378 -0.0550099284666667 -0.0318543483844444 -0.593319230755556 -0.696677400977778 -0.605945062133333 -0.300460057755556 -0.407590396333333 -0.456033251222222 -0.425845392744444 -0.375003170929556 -0.475019221844444 -0.652067111333333 -0.683323234666667 -0.430652482986667 -0.291741677375556 -0.476498189511111 -0.409605799644444 -0.247039758251111 -0.343819065524444 -0.466357853 -0.431543637822222 -0.617477612488889 -0.449492276811111 -0.402578376866667 -0.669386329555556 -0.496383874733333 -0.573430826955556 -0.445355142088889 -0.585463674444444 -0.506633766666667 -0.473549882155556 -0.397901049466667 -0.5076852234 -0.422486604364444 -0.435435226044444 -0.553998941555556 -0.517368160222222 -0.689427366355556 -0.699214951111111
6 "SITTING" 0.245521691272727 -0.014988549076 -0.113143973254545 -0.461165236498182 -0.300318007365455 -0.470564529 0.619409435818182 -0.00761805729636364 0.114081323849091 -0.956072984545455 -0.944222114909091 -0.93313056 0.0813187782127273 0.0525976645852727 0.00999315260181818 -0.497510852454545 -0.434989959018182 -0.660552808254545 0.0119226342709091 -0.112290502689091 0.115617427892727 -0.640285502509091 -0.532346721256364 -0.470243370754545 -0.0976507549218182 -0.0569127218872727 -0.0466183677636364 -0.606645669018182 -0.679981051509091 -0.604017733321818 -0.370928396709091 -0.470139999309091 -0.499845422563636 -0.483411736709091 -0.428899757618182 -0.539330205867273 -0.644596157283636 -0.668349478145455 -0.483897823418182 -0.340666763836364 -0.541011631254545 -0.454324733618182 -0.325345639798182 -0.476797605777818 -0.521268076790909 -0.465293133890909 -0.635431317563636 -0.518195760945454 -0.441043303709091 -0.684641979763636 -0.5590289566 -0.566480167654545 -0.461862390236364 -0.668140999272727 -0.519130297472727 -0.524459069672727 -0.450807235781818 -0.566510031672727 -0.472653798763636 -0.503327950836364 -0.572585406709091 -0.599378357981818 -0.673431372163636 -0.686881691636364
6 "STANDING" 0.244750518142857 -0.0195599012222354 -0.0978381195557143 -0.445305424828571 -0.345694797911429 -0.4560652335 0.655940105785714 0.00154828081428571 0.107929546807571 -0.961282709 -0.953504389285714 -0.926735410142857 0.115090714602857 0.0144493009471429 -0.00430592316857143 -0.509406357885714 -0.465294330642857 -0.66606503376 -0.0536166297658 -0.0652204497571429 0.103023225621857 -0.652809258571429 -0.57207102 -0.528968244557143 -0.0723101467457143 -0.0687649330576286 -0.0812378476885714 -0.647412080285714 -0.701255749657143 -0.644373948571429 -0.370438709214286 -0.445492824187143 -0.518000981057143 -0.489969709997143 -0.471625750192857 -0.559374342128571 -0.674402258 -0.696794361214286 -0.490069110228571 -0.378784060721429 -0.540832512928571 -0.430809359471429 -0.371205270185714 -0.4577963054 -0.539320771271429 -0.492012620571429 -0.643282703114286 -0.523228127928571 -0.4730703153 -0.687885948342857 -0.583376561642857 -0.607131033837143 -0.523518666128571 -0.676704010142857 -0.560088917585714 -0.576195648285714 -0.446126507214286 -0.5337926525 -0.482411073254286 -0.503952788114286 -0.597276788471429 -0.611678661127143 -0.702012141514286 -0.712261733951429
6 "WALKING" 0.242039210754717 -0.00978286895018868 -0.0976538046037736 -0.466980019886792 -0.300419153015094 -0.451420342283019 0.656312340037736 -0.0182055834150943 0.0447068123358491 -0.950121550754717 -0.928118821698113 -0.929870206603774 0.0789873889415094 0.0374020109619434 0.0215362730396226 -0.506138883641509 -0.438397469415094 -0.631504641416226 -0.0678505689566038 -0.0682434377698113 0.11714267990566 -0.62262558265283 -0.562259361509434 -0.48703860409434 -0.0947293260754717 -0.0536459500396226 -0.0645647676920755 -0.607516963396226 -0.688335132773585 -0.626040171886793 -0.367976849543396 -0.440717951622641 -0.501518421245283 -0.466174668679245 -0.446967711198113 -0.547471482966038 -0.652104364150943 -0.684559308339623 -0.482402119283019 -0.342991475541509 -0.507366016737736 -0.461781219596226 -0.324325741864151 -0.466113064298113 -0.520208117188679 -0.47107614985283 -0.604470393226415 -0.536528726790566 -0.441730954375472 -0.657629608792453 -0.544441765490566 -0.578739599962264 -0.488461371735849 -0.649197244792453 -0.557491654584906 -0.536796126641509 -0.424678941566038 -0.538438823735849 -0.455363856892453 -0.485459310058491 -0.584056983849057 -0.602422301207547 -0.685223858056604 -0.707380831415094
6 "WALKING_DOWNSTAIRS" 0.242403187234043 -0.0201977966476383 -0.125687938191489 -0.311052471487234 -0.0570831115595745 -0.258364958244681 0.815555569574468 -0.170709796234043 -0.0735705159787234 -0.962986802553191 -0.945922565531915 -0.905181372978723 0.0514011082170213 0.104099933523404 0.00922204304680851 -0.314414388425532 -0.221620254155319 -0.542276059893617 -0.0380802695425532 -0.0849126545340426 0.0919930046276596 -0.489337125638298 -0.394763578440426 -0.315908807414894 -0.11451679996383 -0.0317336339134043 -0.0751573685361702 -0.462201538787234 -0.575951775106383 -0.500781766951064 -0.179711375529787 -0.274142071787234 -0.319551966846809 -0.281145156082979 -0.265418961263617 -0.383802907424255 -0.528351499361702 -0.566026592765957 -0.316882795 -0.100799909008511 -0.35529098693617 -0.311335898321277 -0.0980821491276596 -0.267878850820638 -0.341326808914894 -0.271407622365957 -0.506942594425532 -0.34963279706383 -0.222153169617021 -0.576232506255319 -0.386357173808511 -0.429637564255319 -0.306103496668723 -0.524426197319149 -0.383450672680851 -0.385768795697872 -0.24098638777234 -0.409584950029787 -0.263988178255319 -0.311702538087234 -0.432783891893617 -0.460468506106383 -0.570161584680851 -0.593826050425532
6 "WALKING_UPSTAIRS" 0.243148079090909 -0.0247244571509091 -0.105552201832727 -0.317840616709091 -0.142642038577091 -0.371291527174545 0.781053884545455 -0.156749911672727 0.00762960405636364 -0.967083940909091 -0.958259179818182 -0.933829395272727 0.0481121328563636 0.0752746164327273 0.0246648564412727 -0.372311159890909 -0.289197600236382 -0.613750654545455 -0.00872195697181818 -0.0937552023254545 0.0541618096762636 -0.508260055472727 -0.451374992254545 -0.390672680490909 -0.0725276544623636 -0.0801375395563636 -0.0169844856178182 -0.5198771682 -0.637818909636364 -0.539741080501818 -0.221776119351636 -0.346658724336364 -0.381435114763636 -0.368004614109091 -0.327629165981818 -0.434632436236364 -0.583990894909091 -0.626595486236364 -0.345290636818182 -0.171685543490182 -0.451062105343636 -0.309821718490909 -0.183465993650909 -0.381296157745455 -0.411409174745455 -0.324367398036364 -0.584053303818182 -0.388694663236364 -0.299587367509091 -0.642149464363636 -0.428008987272727 -0.498942344981818 -0.371634763587273 -0.536591314745455 -0.43135435236 -0.457396322545455 -0.325014312127273 -0.463770452872727 -0.353581697492727 -0.392169021 -0.491293093727273 -0.498486835527273 -0.626630514954545 -0.654068561456909
7 "LAYING" 0.251905999183673 -0.0128859530122449 -0.102648442020408 -0.510885692693878 -0.403079053836735 -0.571604244714286 0.652829673673469 0.0447402068346939 0.130572879317143 -0.964854094285714 -0.965882027142857 -0.94108139 0.106545468742857 0.0481314275967347 0.0135954662428571 -0.555537364346939 -0.492042958142857 -0.712049120612245 0.00928878498306122 -0.0788758823183674 0.0777559318904082 -0.689115419183673 -0.603898827714286 -0.582497615571429 -0.103500082877551 -0.031354512055102 -0.0360946684285714 -0.665907350408163 -0.726733796938775 -0.673074286877551 -0.453527539260735 -0.51030078977551 -0.560176325869388 -0.534467780959184 -0.524230636265306 -0.606715250693878 -0.699238439612245 -0.722174231938776 -0.541386416979592 -0.423875808591837 -0.622151254346939 -0.500609330530612 -0.430651383244898 -0.578960881183674 -0.573214494469388 -0.522339031244898 -0.690565697959184 -0.577909885244898 -0.493551359316327 -0.732480883265306 -0.614439543346939 -0.628919916395918 -0.565556659795918 -0.714271678979592 -0.593806422836735 -0.627775941346939 -0.486705838530612 -0.602321104171429 -0.519922594530612 -0.557427846122449 -0.632016820408163 -0.660012293061224 -0.725739802061224 -0.738150100877551
